시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
충청남도,금산군,일반,남자,85세이상,151 ,*,5 ,15 ,64 ,31 ,*,5 ,5 ,0 
충청남도,금산군,일반,여자,65세미만,13 ,0 ,*,*,*,0 ,0 ,*,0 ,*
충청남도,금산군,일반,여자,65-69세,41 ,0 ,*,*,6 ,*,*,8 ,5 ,5 
충청남도,금산군,일반,여자,70-74세,102 ,0 ,*,9 ,24 ,11 ,*,11 ,9 ,*
충청남도,금산군,일반,여자,75-79세,169 ,*,*,22 ,29 ,16 ,9 ,19 ,16 ,*
충청남도,금산군,일반,여자,80-84세,292 ,*,11 ,25 ,101 ,55 ,8 ,18 ,11 ,*
충청남도,금산군,일반,여자,85세이상,343 ,5 ,13 ,50 ,145 ,81 ,*,9 ,*,0 
충청남도,금산군,기초,남자,65세미만,28 ,*,0 ,*,*,8 ,*,6 ,*,*
충청남도,금산군,기초,남자,65-69세,43 ,0 ,*,8 ,12 ,11 ,*,*,0 ,*
충청남도,금산군,기초,남자,70-74세,29 ,*,0 ,*,11 ,10 ,*,*,*,0 
충청남도,금산군,기초,남자,75-79세,20 ,0 ,0 ,*,6 ,*,*,*,0 ,*
충청남도,금산군,기초,남자,80-84세,25 ,*,*,*,7 ,6 ,*,*,0 ,0 
충청남도,금산군,기초,남자,85세이상,20 ,0 ,*,5 ,10 ,*,0 ,0 ,0 ,0 
충청남도,금산군,기초,여자,65세미만,12 ,0 ,0 ,*,5 ,*,0 ,*,*,0 
충청남도,금산군,기초,여자,65-69세,21 ,0 ,*,0 ,6 ,5 ,*,0 ,*,0 
충청남도,금산군,기초,여자,70-74세,18 ,*,0 ,*,6 ,*,*,0 ,*,0 
충청남도,금산군,기초,여자,75-79세,32 ,0 ,0 ,6 ,12 ,6 ,0 ,*,*,0 
충청남도,금산군,기초,여자,80-84세,70 ,*,*,7 ,40 ,14 ,0 ,*,*,0 
충청남도,금산군,기초,여자,85세이상,70 ,*,5 ,12 ,31 ,14 ,0 ,*,*,0 
충청남도,금산군,의료,남자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,금산군,의료,남자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,금산군,의료,남자,75-79세,*,0 ,0 ,0 ,0 ,0 ,*,0 ,*,0 
충청남도,금산군,의료,남자,80-84세,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
충청남도,금산군,의료,남자,85세이상,*,0 ,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
충청남도,금산군,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,금산군,의료,여자,70-74세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,*,0 
충청남도,금산군,의료,여자,75-79세,*,0 ,0 ,0 ,*,*,0 ,0 ,0 ,0 
충청남도,금산군,의료,여자,80-84세,7 ,0 ,*,0 ,*,0 ,0 ,0 ,*,0 
충청남도,금산군,의료,여자,85세이상,8 ,0 ,*,*,*,0 ,0 ,0 ,0 ,0 
충청남도,금산군,감경,남자,65세미만,11 ,*,*,*,*,*,0 ,0 ,0 ,*
충청남도,금산군,감경,남자,65-69세,19 ,*,0 ,*,9 ,*,*,0 ,0 ,*
충청남도,금산군,감경,남자,70-74세,51 ,*,*,18 ,18 ,8 ,*,0 ,0 ,0 
충청남도,금산군,감경,남자,75-79세,70 ,*,*,12 ,35 ,12 ,*,0 ,0 ,0 
충청남도,금산군,감경,남자,80-84세,108 ,*,6 ,24 ,49 ,23 ,*,0 ,0 ,0 
충청남도,금산군,감경,남자,85세이상,152 ,*,7 ,31 ,77 ,27 ,9 ,0 ,0 ,0 
충청남도,금산군,감경,여자,65세미만,*,0 ,0 ,*,0 ,*,0 ,0 ,0 ,*
충청남도,금산군,감경,여자,65-69세,25 ,*,*,*,11 ,5 ,*,0 ,0 ,0 
충청남도,금산군,감경,여자,70-74세,68 ,*,6 ,13 ,25 ,9 ,6 ,0 ,0 ,0 
충청남도,금산군,감경,여자,75-79세,141 ,0 ,12 ,23 ,57 ,34 ,6 ,0 ,0 ,0 
충청남도,금산군,감경,여자,80-84세,352 ,7 ,16 ,69 ,157 ,81 ,9 ,*,0 ,0 
충청남도,금산군,감경,여자,85세이상,589 ,9 ,47 ,130 ,288 ,97 ,8 ,0 ,0 ,0 
충청남도,부여군,일반,남자,65세미만,14 ,0 ,0 ,*,*,*,0 ,*,0 ,*
충청남도,부여군,일반,남자,65-69세,60 ,*,*,*,8 ,*,*,13 ,9 ,6 
충청남도,부여군,일반,남자,70-74세,57 ,0 ,*,7 ,14 ,*,*,*,5 ,*
충청남도,부여군,일반,남자,75-79세,89 ,*,*,*,24 ,14 ,*,5 ,8 ,5 
충청남도,부여군,일반,남자,80-84세,165 ,0 ,*,18 ,51 ,30 ,11 ,12 ,7 ,5 
충청남도,부여군,일반,남자,85세이상,212 ,0 ,*,21 ,71 ,52 ,8 ,11 ,7 ,*
충청남도,부여군,일반,여자,65세미만,12 ,0 ,0 ,*,*,0 ,*,*,*,*
충청남도,부여군,일반,여자,65-69세,64 ,*,*,5 ,8 ,*,*,12 ,6 ,7 
충청남도,부여군,일반,여자,70-74세,116 ,0 ,*,8 ,19 ,9 ,8 ,14 ,17 ,11 
충청남도,부여군,일반,여자,75-79세,187 ,*,*,18 ,38 ,22 ,8 ,15 ,26 ,9 
충청남도,부여군,일반,여자,80-84세,342 ,6 ,6 ,20 ,96 ,67 ,17 ,37 ,18 ,6 
충청남도,부여군,일반,여자,85세이상,535 ,11 ,16 ,67 ,214 ,117 ,10 ,19 ,22 ,6 
충청남도,부여군,기초,남자,65세미만,29 ,0 ,*,*,10 ,*,0 ,*,*,*
충청남도,부여군,기초,남자,65-69세,40 ,0 ,*,*,10 ,6 ,*,*,*,*
충청남도,부여군,기초,남자,70-74세,32 ,0 ,*,5 ,9 ,5 ,0 ,0 ,*,*
충청남도,부여군,기초,남자,75-79세,23 ,0 ,*,*,9 ,*,0 ,0 ,*,*
충청남도,부여군,기초,남자,80-84세,26 ,0 ,*,*,10 ,6 ,*,0 ,0 ,*
충청남도,부여군,기초,남자,85세이상,22 ,0 ,*,*,11 ,*,0 ,0 ,0 ,0 
충청남도,부여군,기초,여자,65세미만,18 ,*,*,*,*,*,0 ,*,*,*
충청남도,부여군,기초,여자,65-69세,22 ,0 ,*,*,*,*,0 ,*,*,*
충청남도,부여군,기초,여자,70-74세,41 ,*,*,*,14 ,*,*,6 ,*,*
충청남도,부여군,기초,여자,75-79세,49 ,*,*,*,16 ,10 ,*,*,0 ,*
충청남도,부여군,기초,여자,80-84세,63 ,0 ,*,7 ,26 ,12 ,*,*,*,0 
충청남도,부여군,기초,여자,85세이상,112 ,5 ,9 ,23 ,45 ,14 ,*,*,*,0 
충청남도,부여군,의료,남자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
충청남도,부여군,의료,남자,70-74세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,부여군,의료,남자,75-79세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
충청남도,부여군,의료,남자,80-84세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,부여군,의료,남자,85세이상,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
충청남도,부여군,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,부여군,의료,여자,70-74세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,부여군,의료,여자,75-79세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,부여군,의료,여자,80-84세,*,0 ,0 ,*,*,0 ,*,0 ,0 ,0 
충청남도,부여군,의료,여자,85세이상,14 ,0 ,0 ,*,*,*,0 ,*,0 ,0 
충청남도,부여군,감경,남자,65세미만,11 ,*,0 ,*,0 ,*,*,0 ,0 ,0 
충청남도,부여군,감경,남자,65-69세,31 ,*,*,6 ,11 ,*,*,0 ,*,0 
충청남도,부여군,감경,남자,70-74세,39 ,0 ,*,8 ,16 ,8 ,*,*,0 ,0 
충청남도,부여군,감경,남자,75-79세,54 ,*,*,7 ,20 ,14 ,*,0 ,0 ,0 
충청남도,부여군,감경,남자,80-84세,118 ,0 ,5 ,20 ,41 ,41 ,7 ,*,0 ,0 
충청남도,부여군,감경,남자,85세이상,230 ,*,5 ,42 ,105 ,64 ,7 ,0 ,*,0 
충청남도,부여군,감경,여자,65세미만,11 ,*,0 ,*,6 ,*,0 ,0 ,0 ,0 
충청남도,부여군,감경,여자,65-69세,30 ,*,*,5 ,10 ,*,5 ,0 ,*,0 
충청남도,부여군,감경,여자,70-74세,52 ,*,*,8 ,15 ,12 ,5 ,0 ,*,0 
충청남도,부여군,감경,여자,75-79세,138 ,*,5 ,15 ,51 ,43 ,13 ,*,*,0 
충청남도,부여군,감경,여자,80-84세,333 ,*,22 ,43 ,153 ,84 ,18 ,*,0 ,0 
충청남도,부여군,감경,여자,85세이상,811 ,15 ,57 ,142 ,383 ,178 ,20 ,*,*,0 
충청남도,서천군,일반,남자,65세미만,16 ,*,0 ,0 ,*,*,0 ,*,*,0 
충청남도,서천군,일반,남자,65-69세,37 ,*,*,*,10 ,0 ,*,5 ,*,*
충청남도,서천군,일반,남자,70-74세,70 ,*,0 ,10 ,22 ,5 ,6 ,6 ,*,*
충청남도,서천군,일반,남자,75-79세,102 ,*,*,13 ,26 ,10 ,*,9 ,6 ,6 
충청남도,서천군,일반,남자,80-84세,137 ,0 ,*,16 ,60 ,23 ,6 ,5 ,5 ,*
충청남도,서천군,일반,남자,85세이상,209 ,*,6 ,37 ,79 ,31 ,6 ,14 ,*,*
충청남도,서천군,일반,여자,65세미만,11 ,0 ,0 ,*,*,*,*,*,0 ,0 
충청남도,서천군,일반,여자,65-69세,56 ,*,*,5 ,16 ,0 ,*,6 ,*,*
충청남도,서천군,일반,여자,70-74세,95 ,*,*,13 ,11 ,8 ,*,18 ,9 ,5 
충청남도,서천군,일반,여자,75-79세,177 ,*,*,26 ,39 ,23 ,6 ,17 ,11 ,14 
충청남도,서천군,일반,여자,80-84세,328 ,6 ,6 ,38 ,103 ,43 ,11 ,27 ,17 ,13 
충청남도,서천군,일반,여자,85세이상,443 ,11 ,15 ,87 ,200 ,40 ,11 ,20 ,14 ,6 
충청남도,서천군,기초,남자,65세미만,26 ,0 ,0 ,6 ,5 ,*,0 ,*,*,*
충청남도,서천군,기초,남자,65-69세,46 ,0 ,*,5 ,13 ,8 ,0 ,*,6 ,*
충청남도,서천군,기초,남자,70-74세,36 ,0 ,0 ,*,11 ,9 ,*,*,*,*
충청남도,서천군,기초,남자,75-79세,22 ,0 ,0 ,*,11 ,*,0 ,*,*,*
충청남도,서천군,기초,남자,80-84세,19 ,0 ,*,*,6 ,5 ,0 ,*,0 ,0 
충청남도,서천군,기초,남자,85세이상,16 ,*,0 ,*,6 ,*,0 ,*,0 ,0 
충청남도,서천군,기초,여자,65세미만,13 ,0 ,*,*,*,*,0 ,*,0 ,0 
충청남도,서천군,기초,여자,65-69세,37 ,0 ,*,5 ,9 ,5 ,*,*,6 ,*
충청남도,서천군,기초,여자,70-74세,41 ,0 ,*,9 ,22 ,*,0 ,*,*,0 
충청남도,서천군,기초,여자,75-79세,42 ,0 ,*,5 ,19 ,*,*,*,*,0 
충청남도,서천군,기초,여자,80-84세,66 ,*,7 ,14 ,30 ,7 ,*,*,*,0 
충청남도,서천군,기초,여자,85세이상,109 ,5 ,12 ,28 ,44 ,10 ,0 ,*,*,0 
충청남도,서천군,의료,남자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,*,0 
충청남도,서천군,의료,남자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,서천군,의료,남자,75-79세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,서천군,의료,남자,80-84세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
충청남도,서천군,의료,남자,85세이상,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,*
충청남도,서천군,의료,여자,65세미만,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
충청남도,서천군,의료,여자,70-74세,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
충청남도,서천군,의료,여자,75-79세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
충청남도,서천군,의료,여자,80-84세,*,*,0 ,*,0 ,0 ,0 ,0 ,0 ,0 
충청남도,서천군,의료,여자,85세이상,21 ,0 ,*,5 ,8 ,*,0 ,0 ,*,*
충청남도,서천군,감경,남자,65세미만,7 ,0 ,*,*,*,*,0 ,0 ,0 ,0 
충청남도,서천군,감경,남자,65-69세,20 ,*,*,*,7 ,*,*,0 ,0 ,0 
충청남도,서천군,감경,남자,70-74세,42 ,0 ,*,*,26 ,7 ,*,0 ,0 ,0 
충청남도,서천군,감경,남자,75-79세,75 ,*,*,15 ,42 ,*,*,0 ,0 ,*
충청남도,서천군,감경,남자,80-84세,95 ,*,*,19 ,45 ,17 ,5 ,*,0 ,0 
충청남도,서천군,감경,남자,85세이상,179 ,*,15 ,33 ,86 ,30 ,5 ,0 ,0 ,*
충청남도,서천군,감경,여자,65세미만,8 ,0 ,0 ,*,*,*,0 ,0 ,0 ,*
충청남도,서천군,감경,여자,65-69세,33 ,*,*,*,14 ,5 ,*,*,0 ,*
충청남도,서천군,감경,여자,70-74세,60 ,*,*,8 ,33 ,5 ,*,*,*,0 
충청남도,서천군,감경,여자,75-79세,119 ,*,*,17 ,56 ,16 ,5 ,*,*,0 
충청남도,서천군,감경,여자,80-84세,314 ,8 ,11 ,54 ,149 ,68 ,7 ,0 ,0 ,*
충청남도,서천군,감경,여자,85세이상,740 ,20 ,50 ,173 ,378 ,91 ,8 ,*,*,0 
충청남도,청양군,일반,남자,65세미만,12 ,0 ,0 ,*,*,*,0 ,*,*,*
충청남도,청양군,일반,남자,65-69세,15 ,0 ,0 ,*,*,0 ,*,*,*,0 
충청남도,청양군,일반,남자,70-74세,33 ,*,*,8 ,5 ,*,0 ,5 ,7 ,0 
충청남도,청양군,일반,남자,75-79세,40 ,*,*,*,7 ,8 ,*,*,6 ,*
충청남도,청양군,일반,남자,80-84세,90 ,*,*,9 ,29 ,10 ,*,8 ,11 ,0 
충청남도,청양군,일반,남자,85세이상,131 ,*,8 ,20 ,50 ,15 ,*,10 ,8 ,*
충청남도,청양군,일반,여자,65세미만,6 ,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,*
충청남도,청양군,일반,여자,65-69세,26 ,0 ,*,*,0 ,*,0 ,*,*,*
충청남도,청양군,일반,여자,70-74세,50 ,0 ,0 ,7 ,7 ,0 ,*,8 ,6 ,*
충청남도,청양군,일반,여자,75-79세,100 ,0 ,5 ,9 ,23 ,8 ,*,11 ,8 ,*
충청남도,청양군,일반,여자,80-84세,219 ,*,*,25 ,78 ,26 ,*,20 ,22 ,*
충청남도,청양군,일반,여자,85세이상,276 ,*,10 ,45 ,115 ,34 ,7 ,18 ,7 ,*
충청남도,청양군,기초,남자,65세미만,12 ,0 ,*,*,*,*,0 ,*,0 ,0 
충청남도,청양군,기초,남자,65-69세,14 ,0 ,*,*,5 ,0 ,0 ,*,0 ,0 
충청남도,청양군,기초,남자,70-74세,12 ,*,0 ,*,*,*,*,0 ,0 ,0 
충청남도,청양군,기초,남자,75-79세,10 ,0 ,0 ,*,5 ,0 ,0 ,*,0 ,*
충청남도,청양군,기초,남자,80-84세,5 ,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
충청남도,청양군,기초,남자,85세이상,*,0 ,*,0 ,*,0 ,0 ,0 ,0 ,0 
충청남도,청양군,기초,여자,65세미만,7 ,0 ,0 ,*,0 ,0 ,0 ,*,*,*
충청남도,청양군,기초,여자,65-69세,13 ,*,0 ,*,*,0 ,0 ,0 ,*,*
충청남도,청양군,기초,여자,70-74세,18 ,0 ,*,*,*,*,0 ,*,*,*
충청남도,청양군,기초,여자,75-79세,17 ,0 ,0 ,*,6 ,*,*,*,0 ,0 
충청남도,청양군,기초,여자,80-84세,31 ,0 ,*,6 ,13 ,*,*,*,0 ,*
충청남도,청양군,기초,여자,85세이상,36 ,0 ,*,11 ,13 ,*,*,*,0 ,0 
충청남도,청양군,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,청양군,의료,남자,70-74세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
충청남도,청양군,의료,남자,75-79세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,청양군,의료,남자,80-84세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
충청남도,청양군,의료,남자,85세이상,*,0 ,0 ,*,0 ,*,0 ,0 ,0 ,0 
충청남도,청양군,의료,여자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,청양군,의료,여자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,청양군,의료,여자,75-79세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,청양군,의료,여자,80-84세,*,0 ,*,*,*,0 ,0 ,0 ,0 ,0 
충청남도,청양군,의료,여자,85세이상,5 ,0 ,*,*,*,*,0 ,0 ,0 ,0 
충청남도,청양군,감경,남자,65세미만,5 ,0 ,0 ,*,*,0 ,0 ,0 ,0 ,0 
충청남도,청양군,감경,남자,65-69세,7 ,0 ,*,*,*,0 ,*,0 ,0 ,0 
충청남도,청양군,감경,남자,70-74세,20 ,0 ,*,*,8 ,*,0 ,0 ,0 ,*
충청남도,청양군,감경,남자,75-79세,31 ,*,*,10 ,12 ,*,*,0 ,0 ,0 
충청남도,청양군,감경,남자,80-84세,47 ,0 ,5 ,10 ,26 ,6 ,0 ,0 ,0 ,0 
충청남도,청양군,감경,남자,85세이상,95 ,*,7 ,28 ,41 ,14 ,*,0 ,0 ,0 
충청남도,청양군,감경,여자,65세미만,*,0 ,*,*,0 ,0 ,0 ,0 ,0 ,0 
충청남도,청양군,감경,여자,65-69세,11 ,0 ,*,0 ,7 ,0 ,0 ,*,0 ,0 
충청남도,청양군,감경,여자,70-74세,23 ,*,*,*,8 ,6 ,0 ,0 ,*,0 
충청남도,청양군,감경,여자,75-79세,67 ,*,*,21 ,21 ,7 ,*,0 ,0 ,0 
충청남도,청양군,감경,여자,80-84세,170 ,11 ,11 ,29 ,77 ,27 ,*,0 ,0 ,0 
충청남도,청양군,감경,여자,85세이상,354 ,6 ,23 ,107 ,154 ,50 ,6 ,0 ,0 ,0 
충청남도,홍성군,일반,남자,65세미만,25 ,0 ,*,*,8 ,0 ,*,5 ,*,*
충청남도,홍성군,일반,남자,65-69세,53 ,0 ,*,11 ,8 ,*,0 ,10 ,6 ,*
충청남도,홍성군,일반,남자,70-74세,80 ,*,*,15 ,18 ,6 ,*,10 ,*,*
충청남도,홍성군,일반,남자,75-79세,115 ,*,*,20 ,32 ,17 ,*,8 ,*,7 
충청남도,홍성군,일반,남자,80-84세,173 ,6 ,11 ,27 ,59 ,13 ,5 ,14 ,9 ,5 
충청남도,홍성군,일반,남자,85세이상,253 ,6 ,9 ,58 ,100 ,29 ,7 ,9 ,7 ,5 
충청남도,홍성군,일반,여자,65세미만,22 ,*,0 ,*,*,*,*,*,*,*
충청남도,홍성군,일반,여자,65-69세,50 ,*,*,7 ,11 ,*,*,9 ,*,*
충청남도,홍성군,일반,여자,70-74세,121 ,*,*,12 ,24 ,10 ,*,22 ,8 ,6 
충청남도,홍성군,일반,여자,75-79세,246 ,7 ,7 ,34 ,70 ,18 ,10 ,32 ,16 ,8 
충청남도,홍성군,일반,여자,80-84세,453 ,10 ,16 ,84 ,165 ,58 ,11 ,34 ,17 ,9 
충청남도,홍성군,일반,여자,85세이상,683 ,18 ,42 ,166 ,280 ,76 ,7 ,31 ,15 ,*
충청남도,홍성군,기초,남자,65세미만,36 ,*,*,10 ,12 ,*,*,*,*,*
충청남도,홍성군,기초,남자,65-69세,49 ,*,*,10 ,12 ,*,*,*,*,6 
충청남도,홍성군,기초,남자,70-74세,33 ,0 ,*,*,17 ,6 ,*,*,*,0 
충청남도,홍성군,기초,남자,75-79세,24 ,0 ,0 ,6 ,6 ,*,*,0 ,*,*
충청남도,홍성군,기초,남자,80-84세,22 ,0 ,*,6 ,8 ,7 ,0 ,0 ,0 ,0 
충청남도,홍성군,기초,남자,85세이상,20 ,*,*,5 ,6 ,*,0 ,0 ,0 ,0 
충청남도,홍성군,기초,여자,65세미만,17 ,*,*,*,5 ,*,0 ,*,*,0 
충청남도,홍성군,기초,여자,65-69세,46 ,*,*,6 ,16 ,*,*,6 ,*,*
충청남도,홍성군,기초,여자,70-74세,40 ,*,*,8 ,12 ,*,*,*,*,*
충청남도,홍성군,기초,여자,75-79세,57 ,6 ,*,9 ,21 ,10 ,*,*,*,*
충청남도,홍성군,기초,여자,80-84세,79 ,*,5 ,12 ,38 ,*,5 ,5 ,*,0 
충청남도,홍성군,기초,여자,85세이상,114 ,*,16 ,34 ,41 ,6 ,*,*,*,0 
충청남도,홍성군,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,홍성군,의료,남자,70-74세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
충청남도,홍성군,의료,남자,75-79세,*,0 ,0 ,0 ,0 ,*,0 ,0 ,0 ,0 
충청남도,홍성군,의료,남자,80-84세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
충청남도,홍성군,의료,남자,85세이상,*,0 ,0 ,0 ,*,0 ,0 ,0 ,*,0 
충청남도,홍성군,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,홍성군,의료,여자,70-74세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
충청남도,홍성군,의료,여자,75-79세,*,0 ,0 ,0 ,*,0 ,0 ,0 ,*,0 
충청남도,홍성군,의료,여자,80-84세,6 ,0 ,0 ,*,*,*,0 ,0 ,0 ,0 
충청남도,홍성군,의료,여자,85세이상,15 ,0 ,*,6 ,*,*,0 ,0 ,*,0 
충청남도,홍성군,감경,남자,65세미만,9 ,0 ,*,0 ,*,*,0 ,0 ,0 ,*
충청남도,홍성군,감경,남자,65-69세,28 ,*,*,8 ,9 ,5 ,0 ,0 ,0 ,*
충청남도,홍성군,감경,남자,70-74세,51 ,*,*,12 ,21 ,*,6 ,0 ,0 ,0 
충청남도,홍성군,감경,남자,75-79세,86 ,*,*,17 ,39 ,12 ,*,*,*,0 
충청남도,홍성군,감경,남자,80-84세,103 ,5 ,*,27 ,45 ,12 ,6 ,*,0 ,0 
충청남도,홍성군,감경,남자,85세이상,225 ,5 ,11 ,56 ,117 ,24 ,6 ,0 ,0 ,*
충청남도,홍성군,감경,여자,65세미만,16 ,*,0 ,5 ,5 ,*,*,*,0 ,0 
충청남도,홍성군,감경,여자,65-69세,44 ,*,*,12 ,21 ,*,0 ,*,0 ,0 
충청남도,홍성군,감경,여자,70-74세,67 ,*,8 ,18 ,24 ,5 ,*,0 ,0 ,0 
충청남도,홍성군,감경,여자,75-79세,152 ,*,6 ,39 ,57 ,25 ,5 ,*,0 ,0 
충청남도,홍성군,감경,여자,80-84세,408 ,10 ,28 ,105 ,176 ,63 ,12 ,*,0 ,0 
충청남도,홍성군,감경,여자,85세이상,850 ,37 ,67 ,255 ,377 ,79 ,11 ,*,0 ,0 
충청남도,예산군,일반,남자,65세미만,22 ,*,0 ,*,5 ,*,*,*,*,*
충청남도,예산군,일반,남자,65-69세,56 ,*,*,5 ,13 ,*,*,5 ,9 ,7 
충청남도,예산군,일반,남자,70-74세,83 ,*,*,13 ,21 ,10 ,*,12 ,6 ,*
충청남도,예산군,일반,남자,75-79세,120 ,0 ,7 ,15 ,31 ,15 ,*,14 ,8 ,*
충청남도,예산군,일반,남자,80-84세,160 ,0 ,*,11 ,53 ,25 ,8 ,15 ,6 ,5 
충청남도,예산군,일반,남자,85세이상,271 ,*,12 ,42 ,90 ,48 ,21 ,14 ,5 ,7 
충청남도,예산군,일반,여자,65세미만,22 ,0 ,0 ,*,5 ,*,*,8 ,*,*
충청남도,예산군,일반,여자,65-69세,60 ,0 ,*,8 ,10 ,*,0 ,9 ,*,*
충청남도,예산군,일반,여자,70-74세,119 ,0 ,*,7 ,23 ,10 ,7 ,18 ,13 ,*
충청남도,예산군,일반,여자,75-79세,246 ,*,7 ,25 ,56 ,26 ,8 ,33 ,12 ,11 
충청남도,예산군,일반,여자,80-84세,412 ,7 ,14 ,46 ,137 ,63 ,15 ,32 ,28 ,*
충청남도,예산군,일반,여자,85세이상,649 ,11 ,26 ,110 ,237 ,92 ,17 ,36 ,18 ,5 
충청남도,예산군,기초,남자,65세미만,32 ,0 ,5 ,5 ,13 ,*,0 ,*,*,0 
충청남도,예산군,기초,남자,65-69세,38 ,*,*,*,11 ,*,0 ,5 ,*,*
충청남도,예산군,기초,남자,70-74세,27 ,*,0 ,5 ,*,*,*,*,*,5 
충청남도,예산군,기초,남자,75-79세,24 ,*,0 ,*,10 ,*,0 ,*,*,*
충청남도,예산군,기초,남자,80-84세,25 ,0 ,*,6 ,7 ,5 ,*,0 ,*,0 
충청남도,예산군,기초,남자,85세이상,19 ,0 ,*,6 ,7 ,*,*,0 ,0 ,0 
충청남도,예산군,기초,여자,65세미만,25 ,0 ,0 ,*,*,0 ,*,5 ,*,5 
충청남도,예산군,기초,여자,65-69세,34 ,*,*,*,13 ,*,*,*,*,*
충청남도,예산군,기초,여자,70-74세,33 ,*,*,7 ,11 ,*,*,*,*,*
충청남도,예산군,기초,여자,75-79세,47 ,*,*,5 ,17 ,13 ,*,*,*,0 
충청남도,예산군,기초,여자,80-84세,88 ,*,*,10 ,37 ,11 ,*,7 ,*,*
충청남도,예산군,기초,여자,85세이상,121 ,*,7 ,29 ,43 ,20 ,*,5 ,*,*
충청남도,예산군,의료,남자,70-74세,*,0 ,0 ,0 ,*,0 ,0 ,*,0 ,0 
충청남도,예산군,의료,남자,80-84세,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
충청남도,예산군,의료,남자,85세이상,*,0 ,0 ,0 ,*,0 ,0 ,0 ,0 ,0 
충청남도,예산군,의료,여자,65세미만,*,0 ,0 ,0 ,0 ,0 ,0 ,*,0 ,0 
충청남도,예산군,의료,여자,65-69세,*,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,예산군,의료,여자,70-74세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
충청남도,예산군,의료,여자,75-79세,*,0 ,0 ,*,0 ,*,0 ,0 ,0 ,0 
충청남도,예산군,의료,여자,80-84세,*,*,0 ,0 ,*,*,0 ,0 ,0 ,0 
충청남도,예산군,의료,여자,85세이상,14 ,0 ,0 ,*,8 ,0 ,0 ,0 ,0 ,0 
충청남도,예산군,감경,남자,65세미만,10 ,0 ,*,*,5 ,*,*,0 ,0 ,0 
충청남도,예산군,감경,남자,65-69세,27 ,*,0 ,6 ,10 ,5 ,*,0 ,0 ,0 
충청남도,예산군,감경,남자,70-74세,47 ,*,*,12 ,16 ,12 ,*,0 ,*,0 
충청남도,예산군,감경,남자,75-79세,59 ,*,*,13 ,29 ,8 ,*,0 ,0 ,*
